YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,CBPERNUM,PERWT,SEX,AGE,DEGFIELD,DEGFIELDD,DEGFIELD2,DEGFIELD2D,EMPSTAT,EMPSTATD,OCC,IND,WKSWORK2,UHRSWORK,INCWAGE,PWSTATE2,PWPUMA00,US2023A_OCCP,US2023A_SOCP
2023,202301,3490,2023010167911,43.0,2023000034901,170001,3,1,1,43.0,1,63,64,6402,33,3301,3,30,2040,9160,0,0,0,0,0,2040,212011
2023,202301,3502,2023010168183,15.0,2023000035021,60001,3,1,1,15.0,1,83,64,6402,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3504,2023010168212,9.0,2023000035041,270101,4,1,1,9.0,2,74,34,3401,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3514,2023010168648,63.0,2023000035141,140301,3,1,1,63.0,2,84,23,2310,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3524,2023010169067,21.0,2023000035241,230001,3,1,1,21.0,2,86,23,2310,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3537,2023010169764,10.0,2023000035371,280101,4,1,1,10.0,2,23,52,5200,0,0,1,10,4640,7870,3,6,1000,1,2800,4640,399041
2023,202301,3559,2023010170673,68.0,2023000035591,60001,3,1,1,68.0,1,83,64,6402,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3572,2023010171285,46.0,2023000035721,110001,3,1,1,46.0,2,84,23,2310,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3602,2023010172182,1.0,2023000036021,140201,4,1,1,1.0,2,62,54,5404,0,0,1,10,2440,6770,6,15,1100,1,1390,2440,254031
2023,202301,3654,2023010174298,53.0,2023000036541,140301,3,1,1,53.0,2,81,61,6107,23,2310,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3662,2023010174653,4.0,2023000036621,140401,4,1,1,4.0,2,86,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3688,2023010176215,58.0,2023000036881,60001,3,1,1,58.0,1,83,64,6402,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3695,2023010176449,77.0,2023000036951,170001,3,1,1,77.0,1,93,64,6402,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3716,2023000000848,90.0,2023000037161,50101,1,2,2,64.0,1,52,23,2305,0,0,1,10,2320,7860,6,60,90000,1,490,2320,252030
2023,202301,3717,2023000001187,148.0,2023000037171,210101,1,1,1,148.0,1,39,36,3603,0,0,1,10,1610,9570,6,40,56000,1,2190,1610,191020
2023,202301,3718,2023000001270,198.0,2023000037181,150101,1,1,1,198.0,1,43,53,5301,0,0,1,10,1530,9570,6,40,90000,1,1503,1530,1721YY
2023,202301,3718,2023000001270,198.0,2023000037181,150101,1,2,2,190.0,2,43,62,6204,0,0,1,10,4920,7071,6,50,25000,1,1503,4920,419020
2023,202301,3721,2023000001580,115.0,2023000037211,50101,1,1,1,115.0,1,73,52,5200,36,3600,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3721,2023000001580,115.0,2023000037211,50101,1,2,2,96.0,2,68,40,4007,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3723,2023000001814,19.0,2023000037231,40201,1,1,1,18.0,1,46,64,6402,0,0,1,14,9810,9670,6,60,130000,1,490,9810,552010
2023,202301,3723,2023000001814,19.0,2023000037231,40201,1,2,2,34.0,2,45,21,2102,37,3700,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3724,2023000001835,169.0,2023000037241,10001,1,4,4,68.0,2,25,33,3301,0,0,1,10,9620,4580,6,40,22000,1,100,9620,537062
2023,202301,3725,2023000001841,37.0,2023000037251,230001,1,1,1,37.0,1,55,23,2301,0,0,1,10,2320,7860,6,40,90000,1,2300,2320,252030
2023,202301,3726,2023000001861,170.0,2023000037261,40201,1,1,1,171.0,1,37,62,6200,0,0,1,10,440,9190,6,40,180000,1,490,0440,1191XX
2023,202301,3731,2023000002257,46.0,2023000037311,260001,1,1,1,46.0,2,31,55,5502,0,0,1,10,440,9090,6,36,55000,1,2600,0440,1191XX
2023,202301,3731,2023000002257,46.0,2023000037311,260001,1,2,2,75.0,2,32,36,3600,0,0,1,10,3330,8180,6,40,65000,1,2600,3330,29203X
2023,202301,3734,2023000002429,85.0,2023000037341,250001,1,1,1,85.0,1,57,24,2412,0,0,1,10,1460,3291,6,50,120000,1,2500,1460,172141
2023,202301,3738,2023000002885,79.0,2023000037381,210101,1,1,1,79.0,1,56,24,2408,0,0,1,10,120,6871,6,40,45800,1,2190,0120,113031
2023,202301,3740,2023000002921,81.0,2023000037401,280301,1,1,1,81.0,2,66,23,2300,0,0,1,10,7840,5392,6,26,22000,1,2800,7840,513092
2023,202301,3741,2023000003510,107.0,2023000037411,280201,1,1,1,107.0,2,70,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3741,2023000003510,107.0,2023000037411,280201,1,2,2,92.0,1,78,24,2414,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3742,2023000003515,16.0,2023000037421,240001,1,1,1,17.0,2,51,21,2105,0,0,1,10,2014,9480,6,40,55000,1,2300,2014,211029
2023,202301,3746,2023000003726,21.0,2023000037461,230001,1,1,1,21.0,1,63,62,6203,0,0,1,10,4920,4871,6,20,11000,1,2300,4920,419020
2023,202301,3747,2023000003849,14.0,2023000037471,240001,1,1,1,14.0,1,46,23,2306,0,0,1,10,230,7860,6,50,125000,1,2400,0230,119030
2023,202301,3747,2023000003849,14.0,2023000037471,240001,1,2,2,12.0,2,43,52,5200,0,0,1,10,420,8290,6,40,32000,1,2300,0420,119151
2023,202301,3749,2023000004189,78.0,2023000037491,270101,1,1,1,79.0,1,59,55,5506,55,5505,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3749,2023000004189,78.0,2023000037491,270101,1,2,2,61.0,2,53,36,3606,0,0,1,10,3910,9470,6,55,150000,1,2800,3910,339021
2023,202301,3753,2023000004499,57.0,2023000037531,140301,1,1,1,56.0,2,93,23,2312,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3757,2023000004949,189.0,2023000037571,130101,1,2,2,225.0,1,76,55,5500,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3759,2023000005034,16.0,2023000037591,250001,1,1,1,16.0,2,70,54,5404,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3765,2023000005643,82.0,2023000037651,230001,1,2,2,77.0,1,59,37,3700,0,0,1,10,4710,4971,6,60,62000,1,2300,4710,411012
2023,202301,3766,2023000005698,39.0,2023000037661,80001,1,1,1,39.0,1,58,55,5507,0,0,1,10,2001,8090,6,40,51000,1,800,2001,211011
2023,202301,3769,2023000005852,118.0,2023000037691,240001,1,1,1,119.0,1,40,52,5200,53,5301,1,10,2320,7860,6,50,71000,1,2300,2320,252030
2023,202301,3773,2023000006229,38.0,2023000037731,140301,1,2,2,42.0,2,49,62,6200,49,4901,1,10,2002,7870,6,40,36000,1,1390,2002,211012
2023,202301,3777,2023000006296,139.0,2023000037771,140301,1,1,1,139.0,1,30,62,6203,0,0,1,10,640,8191,6,40,61000,1,1390,0640,131141
2023,202301,3778,2023000006414,48.0,2023000037781,180101,1,1,1,47.0,1,26,59,5901,0,0,1,10,1320,3580,6,40,50000,1,1890,1320,172011
2023,202301,3779,2023000006495,117.0,2023000037791,120201,1,1,1,117.0,1,26,24,2414,0,0,1,10,705,3570,6,40,55000,1,1200,0705,131082
2023,202301,3779,2023000006495,117.0,2023000037791,120201,1,2,2,127.0,1,25,50,5007,0,0,1,10,2545,7870,6,40,24000,1,1200,2545,259040
2023,202301,3780,2023000006634,61.0,2023000037801,80001,1,1,1,60.0,2,38,53,5301,0,0,1,10,3870,9470,6,40,40000,1,800,3870,333050
2023,202301,3783,2023000006763,78.0,2023000037831,240001,1,1,1,78.0,2,32,62,6200,0,0,1,10,2300,8470,6,40,38000,1,2400,2300,252010
2023,202301,3785,2023000006791,255.0,2023000037851,140101,1,1,1,255.0,2,51,62,6200,0,0,1,10,230,7870,6,40,85000,1,1390,0230,119030
2023,202301,3785,2023000006791,255.0,2023000037851,140101,1,2,2,219.0,1,51,62,6200,0,0,3,30,6260,770,0,0,0,0,0,6260,472061
2023,202301,3787,2023000007098,60.0,2023000037871,270201,1,1,1,60.0,1,70,62,6200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3787,2023000007098,60.0,2023000037871,270201,1,2,2,63.0,2,70,61,6107,0,0,3,30,3255,5081,0,0,0,0,0,3255,291141
2023,202301,3788,2023000007111,91.0,2023000037881,140301,1,2,2,99.0,2,41,36,3600,61,6106,1,10,5521,9480,6,40,37000,1,1390,5521,435031
2023,202301,3790,2023000007437,25.0,2023000037901,230001,1,1,1,26.0,1,66,62,6203,0,0,3,30,440,6690,0,0,0,0,0,0440,1191XX
2023,202301,3795,2023000007673,91.0,2023000037951,110001,1,1,1,91.0,1,67,62,6203,0,0,1,10,7200,3570,6,60,120000,1,1200,7200,493023
2023,202301,3797,2023000007735,14.0,2023000037971,50101,1,1,1,14.0,2,48,61,6107,0,0,1,10,2320,7860,6,40,56000,1,490,2320,252030
2023,202301,3806,2023000008596,32.0,2023000038061,270201,1,1,1,32.0,1,69,50,5003,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3806,2023000008596,32.0,2023000038061,270201,1,2,2,48.0,2,61,50,5003,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3809,2023000008707,27.0,2023000038091,230001,1,1,1,27.0,2,54,23,2304,0,0,2,20,2310,7860,3,60,53000,0,0,2310,252020
2023,202301,3811,2023000008881,165.0,2023000038111,270201,1,1,1,165.0,2,53,23,2304,0,0,1,10,2310,7860,4,19,16200,1,2700,2310,252020
2023,202301,3813,2023000008937,20.0,2023000038131,230001,1,1,1,20.0,1,74,50,5004,0,0,3,30,1980,9590,3,40,57000,0,0,1980,195010
2023,202301,3815,2023000009036,54.0,2023000038151,210101,1,1,1,55.0,1,70,53,5301,0,0,1,10,5940,9170,6,55,68000,47,2400,5940,439XXX
2023,202301,3818,2023000009320,11.0,2023000038181,50101,1,1,1,11.0,2,39,62,6206,0,0,1,10,705,6871,6,40,20000,1,490,0705,131082
2023,202301,3820,2023000009409,217.0,2023000038201,280301,1,1,1,217.0,2,32,23,2300,0,0,1,10,4020,8680,6,40,50000,1,2800,4020,352010
2023,202301,3822,2023000009542,54.0,2023000038221,10001,1,1,1,55.0,1,38,36,3600,50,5004,1,10,3090,8191,6,70,480000,1,100,3090,291210
2023,202301,3822,2023000009542,54.0,2023000038221,10001,1,2,2,54.0,2,34,23,2304,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,3823,2023000009646,81.0,2023000038231,230001,1,1,1,81.0,2,41,33,3301,0,0,1,10,2310,7860,3,40,66000,1,2300,2310,252020
2023,202301,3824,2023000009695,102.0,2023000038241,140401,1,1,1,102.0,1,52,24,2400,0,0,1,10,1360,770,6,40,55000,1,1390,1360,172051
2023,202301,3824,2023000009695,102.0,2023000038241,140401,1,2,2,123.0,2,41,36,3600,0,0,1,10,3090,7870,6,75,480000,1,1390,3090,291210
2023,202301,3826,2023000009734,153.0,2023000038261,150101,1,1,1,154.0,2,49,61,6107,0,0,1,10,3255,8191,6,42,74000,1,1503,3255,291141
2023,202301,3830,2023000009869,85.0,2023000038301,40301,1,1,1,85.0,2,29,23,2304,0,0,3,30,2300,7860,0,0,0,0,0,2300,252010
2023,202301,3830,2023000009869,85.0,2023000038301,40301,1,2,2,77.0,1,31,62,6206,0,0,1,10,10,7380,6,45,175000,1,490,0010,1110XX
2023,202301,3831,2023000009892,117.0,2023000038311,270201,1,1,1,117.0,2,76,23,2300,0,0,3,30,2205,7870,0,0,0,0,0,2205,251000
2023,202301,3834,2023000010134,64.0,2023000038341,140301,1,1,1,63.0,2,54,19,1901,60,6001,1,10,5860,4771,6,40,33000,1,1390,5860,439061
2023,202301,3839,2023000010460,84.0,2023000038391,150101,1,2,2,99.0,1,59,19,1903,19,1902,1,10,1108,6695,6,40,61000,1,1503,1108,151299
2023,202301,3841,2023000010549,188.0,2023000038411,40201,1,1,1,189.0,1,58,55,5506,0,0,1,10,1021,7380,6,40,176000,1,490,1021,151252
2023,202301,3841,2023000010549,188.0,2023000038411,40201,1,2,2,166.0,2,56,55,5507,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3849,2023000011200,88.0,2023000038491,150101,1,1,1,87.0,1,60,62,6212,61,6108,1,10,3050,5071,6,40,147000,1,1200,3050,291051
2023,202301,3849,2023000011200,88.0,2023000038491,150101,1,2,2,103.0,1,62,60,6000,0,0,1,10,4760,4771,6,40,27000,1,1503,4760,412031
2023,202301,3854,2023000011516,23.0,2023000038541,230001,1,1,1,22.0,2,63,23,2304,0,0,1,10,2310,7860,6,40,82000,1,2300,2310,252020
2023,202301,3854,2023000011516,23.0,2023000038541,230001,1,2,2,36.0,2,22,23,2300,0,0,1,10,2310,7860,6,40,36000,1,2300,2310,252020
2023,202301,3855,2023000011569,72.0,2023000038551,280301,1,2,2,65.0,1,57,24,2406,0,0,1,10,1450,7290,6,40,140000,1,2800,1450,172131
2023,202301,3857,2023000011672,66.0,2023000038571,120101,1,1,1,66.0,2,36,23,2304,0,0,1,10,2310,7860,6,40,58000,1,1200,2310,252020
2023,202301,3860,2023000011870,98.0,2023000038601,90001,1,1,1,98.0,1,36,62,6203,23,2305,1,10,2320,7860,6,50,75000,1,900,2320,252030
2023,202301,3863,2023000011949,95.0,2023000038631,30001,1,1,1,95.0,2,57,62,6201,0,0,1,10,1021,9590,6,40,145000,1,300,1021,151252
2023,202301,3867,2023000012153,157.0,2023000038671,280301,1,1,1,157.0,1,45,62,6207,0,0,1,10,2100,7270,6,60,120000,1,2800,2100,2310XX
2023,202301,3867,2023000012153,157.0,2023000038671,280301,1,2,2,208.0,2,45,55,5501,0,0,1,10,2100,7270,6,50,0,1,2800,2100,2310XX
2023,202301,3872,2023000012284,221.0,2023000038721,70001,1,2,2,276.0,2,34,62,6206,0,0,1,10,5000,7980,6,40,35500,1,800,5000,431011
2023,202301,3876,2023000012638,300.0,2023000038761,140401,1,1,1,300.0,2,42,62,6206,0,0,1,10,2825,570,6,40,99000,1,1390,2825,273031
2023,202301,3876,2023000012638,300.0,2023000038761,140401,1,2,2,348.0,1,42,62,6207,0,0,1,10,440,6992,6,40,480000,1,1390,0440,1191XX
2023,202301,3877,2023000012643,61.0,2023000038771,180101,1,1,1,61.0,2,48,62,6201,0,0,1,10,800,9380,6,40,25000,1,1890,0800,132011
2023,202301,3878,2023000012678,95.0,2023000038781,120201,1,1,1,94.0,1,56,62,6203,0,0,1,10,10,8270,6,60,480000,1,1200,0010,1110XX
2023,202301,3878,2023000012678,95.0,2023000038781,120201,1,2,2,62.0,2,56,62,6206,0,0,3,30,4760,5791,0,0,0,0,0,4760,412031
2023,202301,3882,2023000012890,790.0,2023000038821,180101,1,1,1,790.0,1,27,62,6203,0,0,1,10,2310,7860,6,53,8000,1,1890,2310,252020
2023,202301,3886,2023000013022,104.0,2023000038861,170001,1,1,1,104.0,1,68,62,6200,0,0,3,30,7315,770,0,0,0,0,0,7315,499021
2023,202301,3890,2023000013330,406.0,2023000038901,80001,1,1,1,406.0,1,32,37,3701,62,6201,1,10,850,6970,6,50,480000,1,800,0850,132052
2023,202301,3892,2023000013568,122.0,2023000038921,140101,1,1,1,123.0,1,69,24,2408,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3893,2023000013638,23.0,2023000038931,230001,1,2,2,19.0,2,68,41,4101,0,0,3,30,2060,9160,0,0,0,0,0,2060,212099
2023,202301,3895,2023000013954,13.0,2023000038951,120101,1,1,1,13.0,1,65,23,2399,0,0,1,10,650,3770,6,40,140000,1,1100,0650,131151
2023,202301,3896,2023000013998,83.0,2023000038961,70001,1,1,1,83.0,1,74,23,2309,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3899,2023000014231,55.0,2023000038991,230001,1,1,1,56.0,1,43,55,5501,0,0,1,10,850,6970,5,50,150000,1,2300,0850,132052
2023,202301,3901,2023000014614,94.0,2023000039011,180101,1,1,1,94.0,1,65,50,5004,0,0,3,30,1750,670,0,0,0,0,0,1750,19204X
2023,202301,3901,2023000014614,94.0,2023000039011,180101,1,2,2,78.0,2,62,60,6004,0,0,1,10,1108,9490,6,40,28000,1,1890,1108,151299
2023,202301,3906,2023000014766,155.0,2023000039061,110001,1,1,1,155.0,2,37,62,6200,52,5200,1,10,800,9370,6,40,60000,1,1100,0800,132011
2023,202301,3908,2023000014849,112.0,2023000039081,40201,1,1,1,112.0,1,31,62,6201,0,0,1,10,120,3580,6,40,96000,1,490,0120,113031
2023,202301,3908,2023000014849,112.0,2023000039081,40201,1,2,2,90.0,2,33,33,3301,0,0,1,10,2310,7860,1,40,68000,1,490,2310,252020
2023,202301,3909,2023000015008,93.0,2023000039091,280201,1,1,1,93.0,1,38,62,6203,0,0,1,10,4850,4170,6,40,60000,1,2800,4850,414010
2023,202301,3909,2023000015008,93.0,2023000039091,280201,1,2,2,69.0,1,22,23,2300,0,0,3,30,4110,8680,0,0,0,0,0,4110,353031
2023,202301,3913,2023000015480,108.0,2023000039131,150101,1,1,1,107.0,1,73,37,3700,0,0,1,10,1006,7380,6,10,0,1,1503,1006,151211
2023,202301,3919,2023000015875,73.0,2023000039191,80001,1,2,2,44.0,1,67,62,6203,0,0,1,10,4020,8680,6,20,38400,1,800,4020,352010
2023,202301,3921,2023000015952,205.0,2023000039211,180201,1,1,1,205.0,2,68,29,2901,13,1301,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3923,2023000016079,81.0,2023000039231,70001,1,1,1,81.0,1,69,55,5507,53,5301,1,10,2001,8090,6,40,48800,1,700,2001,211011
2023,202301,3923,2023000016079,81.0,2023000039231,70001,1,2,2,61.0,2,63,61,6107,0,0,1,10,3220,8191,6,40,74000,1,700,3220,291126
2023,202301,3924,2023000016161,67.0,2023000039241,160001,1,1,1,66.0,2,65,36,3600,0,0,3,30,2360,5371,2,20,0,0,0,2360,2530XX
2023,202301,3924,2023000016161,67.0,2023000039241,160001,1,2,2,50.0,1,69,23,2399,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3925,2023000016322,76.0,2023000039251,180101,1,1,1,76.0,2,29,62,6211,0,0,3,30,4040,7670,2,40,10000,0,0,4040,353011
2023,202301,3932,2023000016943,151.0,2023000039321,40201,1,1,1,152.0,1,42,55,5504,0,0,1,10,1840,9370,6,40,113000,1,490,1840,193051
2023,202301,3933,2023000017035,57.0,2023000039331,280201,1,2,2,54.0,1,23,64,6402,0,0,1,10,4055,8680,6,20,13900,1,2800,4055,353023
2023,202301,3939,2023000017455,40.0,2023000039391,280101,1,1,1,40.0,1,73,62,6200,0,0,1,10,3640,7980,6,36,0,1,2800,3640,319091
2023,202301,3942,2023000017830,114.0,2023000039421,210101,1,1,1,115.0,1,27,55,5506,0,0,1,10,2205,7870,6,20,20000,1,2190,2205,251000
2023,202301,3944,2023000018432,55.0,2023000039441,280301,1,1,1,55.0,2,86,61,6107,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3948,2023000018942,11.0,2023000039481,230001,1,1,1,11.0,2,65,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3949,2023000018953,58.0,2023000039491,180101,1,2,2,56.0,1,80,55,5506,0,0,1,10,2205,7870,6,20,16000,1,1890,2205,251000
2023,202301,3949,2023000018953,58.0,2023000039491,180101,1,3,3,79.0,1,41,52,5200,0,0,3,30,10,1370,0,0,0,0,0,0010,1110XX
2023,202301,3950,2023000019030,81.0,2023000039501,30001,1,1,1,81.0,1,51,36,3600,0,0,1,10,1745,9490,6,40,75000,1,300,1745,192041
2023,202301,3958,2023000019470,188.0,2023000039581,230001,1,1,1,188.0,2,52,21,2102,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3959,2023000019493,72.0,2023000039591,150201,1,1,1,72.0,2,46,62,6209,0,0,1,10,630,9470,6,40,85000,1,1390,0630,131070
2023,202301,3960,2023000019552,36.0,2023000039601,40301,1,1,1,36.0,1,60,62,6212,0,0,3,30,1050,7380,0,0,0,0,0,1050,151230
2023,202301,3961,2023000019628,115.0,2023000039611,90001,1,1,1,116.0,1,57,62,6203,0,0,1,10,5000,9470,6,40,36000,1,800,5000,431011
2023,202301,3962,2023000019651,51.0,2023000039621,30001,1,1,1,51.0,2,57,23,2306,0,0,1,10,705,3370,6,40,79000,1,300,0705,131082
2023,202301,3966,2023000019961,235.0,2023000039661,270101,1,2,2,336.0,1,79,36,3600,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3967,2023000019986,98.0,2023000039671,140401,1,1,1,98.0,1,77,62,6200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3967,2023000019986,98.0,2023000039671,140401,1,2,2,113.0,2,77,21,2102,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3972,2023000020241,258.0,2023000039721,210101,1,1,1,258.0,2,58,60,6000,0,0,1,10,726,7870,6,40,84000,1,2190,0726,131131
2023,202301,3978,2023000020485,83.0,2023000039781,150101,1,1,1,84.0,1,64,62,6206,0,0,1,10,1021,4270,6,40,115000,1,1390,1021,151252
2023,202301,3978,2023000020485,83.0,2023000039781,150101,1,2,2,104.0,2,62,37,3700,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3979,2023000020619,96.0,2023000039791,180201,1,1,1,96.0,2,68,52,5200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3982,2023000020723,103.0,2023000039821,180101,1,1,1,103.0,1,58,62,6207,0,0,1,10,2205,7870,6,40,130000,1,1890,2205,251000
2023,202301,3986,2023000020880,136.0,2023000039861,120101,1,1,1,135.0,2,29,53,5301,0,0,1,10,20,6970,6,40,86000,1,1200,0020,111021
2023,202301,3986,2023000020880,136.0,2023000039861,120101,1,2,2,195.0,1,30,19,1901,0,0,1,10,52,7670,6,40,45000,1,1200,0052,112022
2023,202301,3987,2023000020899,59.0,2023000039871,40301,1,1,1,59.0,1,46,60,6004,0,0,1,10,2850,6481,6,38,95000,1,490,2850,273043
2023,202301,3987,2023000020899,59.0,2023000039871,40301,1,2,2,61.0,2,39,61,6107,0,0,2,20,3255,8191,2,48,35000,0,0,3255,291141
2023,202301,3989,2023000020979,171.0,2023000039891,270201,1,1,1,171.0,1,75,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,3991,2023000021410,72.0,2023000039911,140101,1,2,2,64.0,2,57,62,6206,0,0,1,10,4850,2980,6,45,80000,1,1200,4850,414010
2023,202301,3993,2023000021490,51.0,2023000039931,250001,1,6,6,56.0,1,37,55,5501,0,0,1,10,5000,4270,6,45,52000,1,2500,5000,431011
2023,202301,3998,2023000021925,30.0,2023000039981,240001,1,1,1,30.0,1,68,49,4901,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4000,2023000022060,28.0,2023000040001,80001,1,1,1,28.0,1,43,62,6203,0,0,1,10,140,2870,6,68,121000,1,800,0140,113051
2023,202301,4003,2023000022316,132.0,2023000040031,140101,1,1,1,132.0,2,63,53,5301,0,0,3,30,540,9480,0,0,0,0,0,0540,131030
2023,202301,4005,2023000022498,34.0,2023000040051,90001,1,1,1,34.0,2,50,21,2102,0,0,1,10,440,9370,6,40,131000,1,1390,0440,1191XX
2023,202301,4006,2023000022640,65.0,2023000040061,260001,1,1,1,65.0,2,69,23,2304,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4010,2023000022748,198.0,2023000040101,150201,1,1,1,198.0,1,68,24,2414,0,0,3,30,710,7390,0,0,0,0,0,0710,131111
2023,202301,4011,2023000022781,38.0,2023000040111,160001,1,2,2,72.0,2,69,23,2304,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,4019,2023000023379,56.0,2023000040191,280201,1,2,2,73.0,2,53,23,2307,0,0,1,10,2310,7860,6,40,47000,1,2800,2310,252020
2023,202301,4023,2023000023705,54.0,2023000040231,210101,1,1,1,53.0,2,61,11,1105,14,1401,1,10,1970,7480,6,40,50000,1,2190,1970,1940YY
2023,202301,4023,2023000023705,54.0,2023000040231,210101,1,2,2,60.0,1,64,13,1302,0,0,1,10,220,770,6,40,40000,1,2190,0220,119021
2023,202301,4024,2023000023774,35.0,2023000040241,280301,1,1,1,35.0,2,81,36,3600,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4024,2023000023774,35.0,2023000040241,280301,1,2,2,38.0,1,85,55,5506,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4025,2023000023809,11.0,2023000040251,240001,1,1,1,11.0,2,72,53,5301,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,4029,2023000023875,480.0,2023000040291,30001,1,1,1,481.0,2,53,11,1104,0,0,1,10,8990,2290,6,40,85000,1,300,8990,5191XX
2023,202301,4029,2023000023875,480.0,2023000040291,30001,1,2,2,93.0,2,27,37,3700,0,0,1,10,4720,5392,6,16,12000,1,200,4720,412010
2023,202301,4029,2023000023875,480.0,2023000040291,30001,1,3,3,93.0,2,23,36,3600,0,0,1,10,4720,5071,2,30,7000,1,100,4720,412010
2023,202301,4030,2023000023943,75.0,2023000040301,180201,1,2,2,141.0,2,71,55,5507,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4033,2023000024122,31.0,2023000040331,220101,1,2,2,102.0,1,68,50,5005,36,3600,1,10,8750,5191,6,40,50000,13,3800,8750,519071
2023,202301,4036,2023000024158,22.0,2023000040361,230001,1,1,1,22.0,1,51,62,6203,0,0,1,10,350,7970,6,50,480000,1,2300,0350,119111
2023,202301,4045,2023000024628,61.0,2023000040451,230001,1,2,2,80.0,2,35,23,2304,0,0,1,10,2310,7860,6,24,38400,1,2300,2310,252020
2023,202301,4046,2023000024643,58.0,2023000040461,150201,1,1,1,58.0,2,80,23,2300,0,0,3,30,2330,7860,0,0,0,0,0,2330,252050
2023,202301,4047,2023000024695,76.0,2023000040471,280201,1,1,1,76.0,1,65,62,6201,0,0,1,10,120,6890,6,35,19000,1,2800,0120,113031
2023,202301,4055,2023000024964,61.0,2023000040551,140101,1,1,1,61.0,1,43,24,2414,0,0,1,10,1530,7380,6,40,105000,1,1390,1530,1721YY
2023,202301,4055,2023000024964,61.0,2023000040551,140101,1,2,2,58.0,2,36,21,2105,0,0,1,10,1021,7380,6,40,98000,1,1390,1021,151252
2023,202301,4056,2023000025125,43.0,2023000040561,260001,1,2,2,29.0,2,57,23,2307,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,4058,2023000025281,67.0,2023000040581,250001,1,2,2,136.0,2,21,52,5200,0,0,3,30,5610,5171,1,30,540,0,0,5610,435071
2023,202301,4059,2023000025318,94.0,2023000040591,270101,1,1,1,94.0,2,28,11,1103,0,0,1,10,4850,4570,6,50,85000,1,2700,4850,414010
